L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-prefetches,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,bus-cycles,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,instructions,ref-cycles,stalled-cycles-frontend,class
"1,565,545","26,625,271","632,944","380,981","21,338,445","44,846","157,585","273,428","218,032","67,363,134","5,216,543","67,363,134","5,212,287","6,618,866","256,582","406,529","218,081,282","58,702","26,621,749","27,917","21,340,256","4,030",34,"172,143,656","213,854,944","109,843,884",no
"1,549,902","26,634,076","639,646","373,608","21,356,729","49,124","170,448","278,702","220,207","67,367,911","5,211,039","67,367,911","5,214,600","6,972,596","294,964","453,283","225,405,890","59,257","26,618,621","27,865","21,337,221","4,103",74,"172,283,957","212,363,776","116,829,381",no
"1,554,991","26,629,132","632,119","379,930","21,354,176","53,152","166,960","271,277","218,522","67,366,705","5,217,170","67,366,705","5,215,162","6,625,736","266,626","410,985","219,170,839","67,334","26,635,629","28,117","21,349,480","3,975",47,"172,125,820","209,354,848","110,829,624",no
"1,569,487","26,652,786","627,195","386,036","21,343,631","57,453","165,235","271,116","220,429","67,381,967","5,220,312","67,381,967","5,214,627","6,586,573","252,098","427,415","222,461,073","78,334","26,652,941","25,747","21,359,634","3,934",81,"172,345,014","211,022,144","114,038,625",no
"1,553,835","26,688,107","638,304","373,418","21,404,629","79,209","164,586","292,415","218,921","67,409,298","5,220,798","67,409,298","5,222,837","6,587,448","258,972","374,684","220,635,001","60,005","26,672,110","25,574","21,381,446","4,272",63,"172,424,247","208,622,144","112,138,272",no
"1,564,735","26,688,978","642,169","363,082","21,366,920","47,493","137,840","272,248","215,941","67,411,328","5,213,385","67,411,328","5,220,503","6,851,444","311,665","432,136","238,833,249","59,811","26,648,136","24,626","21,366,081","3,920",49,"172,318,366","210,096,992","130,113,142",no
"1,540,981","26,647,561","633,724","382,041","21,362,588","52,433","136,325","274,673","215,322","67,380,303","5,212,848","67,380,303","5,215,988","6,971,919","244,227","390,303","217,201,232","53,877","26,634,194","25,049","21,355,881","3,921",39,"172,294,420","213,840,416","108,834,326",no
"1,576,413","26,649,377","634,853","383,206","21,345,076","45,908","160,831","276,141","221,252","67,382,477","5,222,225","67,382,477","5,216,333","6,599,044","265,103","430,976","219,677,906","81,610","26,665,136","28,146","21,369,808","4,405",47,"172,399,356","212,473,920","111,215,429",no
"1,612,402","26,707,075","646,485","363,955","21,344,578","55,503","174,897","278,447","219,955","67,422,740","5,220,520","67,422,740","5,228,109","7,048,106","329,033","482,521","241,873,083","68,767","26,658,232","28,781","21,365,462","3,955",121,"172,122,833","230,398,592","133,213,872",no
"1,579,545","26,625,276","634,925","374,111","21,341,408","47,192","165,141","259,805","219,336","67,365,161","5,218,009","67,365,161","5,213,242","6,532,980","287,611","446,811","226,678,863","71,943","26,631,589","28,752","21,343,124","3,980",43,"172,096,002","214,310,784","118,203,842",no
"1,569,944","26,648,258","633,213","374,706","21,343,135","45,202","167,793","279,297","220,033","67,377,185","5,220,557","67,377,185","5,215,647","6,617,416","277,330","420,334","221,935,485","74,597","26,662,721","27,920","21,362,981","3,920",37,"172,142,779","202,103,488","113,548,679",no
"1,579,448","26,646,171","642,345","372,083","21,362,874","58,278","176,913","277,648","218,910","67,384,379","5,220,675","67,384,379","5,231,783","6,549,979","299,873","463,476","225,891,234","67,274","26,651,268","29,118","21,360,369","4,002",81,"172,189,893","224,718,080","117,278,951",no
"1,564,443","26,623,021","631,270","377,865","21,350,876","57,133","169,534","274,993","218,322","67,360,224","5,214,208","67,360,224","5,209,917","6,659,479","266,141","415,797","219,240,884","67,387","26,630,361","28,465","21,344,777","3,999",46,"172,172,252","209,157,696","110,847,219",no
"1,562,801","26,628,256","632,167","386,308","21,347,231","50,523","162,096","275,064","218,623","67,362,859","5,207,858","67,362,859","5,217,734","6,630,203","257,626","415,697","218,756,765","71,610","26,623,809","28,569","21,340,791","4,159",51,"172,206,020","207,920,448","110,421,075",no
"1,555,711","26,617,757","631,394","378,915","21,396,447","68,038","204,635","293,422","219,242","67,357,837","5,220,330","67,357,837","5,218,786","6,628,339","262,225","411,305","219,017,181","69,899","26,638,931","29,171","21,348,591","4,022",42,"172,147,812","214,043,456","110,642,848",no
"1,569,075","26,621,637","626,442","379,531","21,342,913","54,353","161,123","273,386","218,004","67,360,431","5,207,451","67,360,431","5,214,868","6,564,736","257,089","412,917","218,292,150","73,883","26,619,767","28,422","21,338,389","3,921",39,"172,147,701","211,625,696","109,907,028",no
"1,567,197","26,631,727","629,421","376,193","21,344,477","45,110","162,529","278,625","219,143","67,368,223","5,210,688","67,368,223","5,221,385","6,727,613","263,329","416,453","219,050,138","65,572","26,627,763","28,480","21,342,788","4,004",72,"172,147,896","210,438,880","110,612,957",no
"1,560,631","26,652,087","631,538","382,118","21,358,591","59,074","168,388","272,626","222,662","67,381,911","5,221,332","67,381,911","5,212,519","6,625,872","254,596","404,490","217,653,584","59,527","26,703,435","29,059","21,394,021","4,032",45,"172,265,428","209,156,640","109,399,215",no
"1,596,304","26,710,903","629,899","376,961","21,367,388","60,905","174,388","275,227","218,562","67,424,396","5,206,931","67,424,396","5,219,644","6,760,217","269,933","411,084","220,166,443","71,133","26,617,105","28,842","21,337,077","4,120",49,"172,258,862","213,077,056","111,714,368",no
"1,566,054","26,618,863","631,783","378,271","21,337,123","45,693","159,771","272,727","218,770","67,358,069","5,203,799","67,358,069","5,217,329","6,646,690","264,307","412,043","219,797,565","70,221","26,622,098","28,167","21,339,569","3,969",41,"172,100,596","213,762,304","111,305,765",no
"1,563,445","26,629,083","629,899","379,382","21,364,677","58,008","166,886","273,132","217,755","67,366,891","5,217,526","67,366,891","5,220,704","6,567,357","257,005","415,933","218,551,856","62,700","26,623,636","28,115","21,340,120","4,096",38,"172,328,456","213,837,568","110,201,751",no
"1,585,865","26,655,802","639,518","370,843","21,340,691","44,984","162,107","277,469","219,111","67,386,782","5,217,254","67,386,782","5,217,932","6,617,184","292,831","450,334","228,390,146","60,546","26,625,277","28,768","21,341,595","4,066",72,"172,120,519","228,049,696","119,741,805",no
"1,576,250","26,640,583","633,312","383,962","21,334,497","44,308","159,296","280,558","218,674","67,373,169","5,216,099","67,373,169","5,215,911","6,737,110","262,997","420,719","219,671,060","69,982","26,647,784","28,237","21,356,988","3,919",84,"172,087,795","217,564,704","111,311,226",no
"1,561,311","26,633,090","629,354","385,171","21,349,393","51,558","166,212","278,134","217,704","67,367,815","5,223,954","67,367,815","5,210,186","6,633,514","255,348","420,438","218,085,484","70,367","26,621,830","28,253","21,339,443","3,902",33,"172,151,702","210,513,888","109,678,621",no
"1,561,808","26,616,021","638,836","376,893","21,360,654","50,600","186,055","288,225","217,104","67,357,020","5,212,728","67,357,020","5,218,510","6,958,601","273,400","434,905","221,488,873","75,350","26,617,395","28,761","21,337,389","4,022",73,"172,157,041","213,940,224","113,063,300",no
"1,571,202","26,621,392","632,743","380,505","21,346,652","46,911","161,183","280,258","217,622","67,360,722","5,204,244","67,360,722","5,217,721","6,536,558","263,525","413,698","219,783,568","70,697","26,670,114","28,738","21,369,901","3,919",34,"172,113,524","214,026,976","111,400,733",no
"1,566,089","26,621,119","631,604","375,030","21,358,131","64,360","175,852","279,290","219,328","67,358,327","5,220,004","67,358,327","5,215,494","6,857,539","271,567","411,436","221,156,002","79,344","26,640,179","28,654","21,349,945","4,041",45,"172,161,656","215,503,360","112,539,013",no
"1,547,564","26,634,793","630,767","381,369","21,357,212","54,304","172,077","278,739","223,232","67,369,142","5,214,169","67,369,142","5,208,199","6,596,114","261,130","436,310","219,255,807","83,758","26,650,032","28,100","21,358,684","4,210",45,"172,434,444","217,826,400","110,781,596",no
"1,613,972","26,713,286","632,465","378,343","21,357,316","55,313","167,011","274,466","218,221","67,426,184","5,221,428","67,426,184","5,225,436","6,321,889","273,618","418,901","223,702,054","64,998","26,643,600","28,702","21,355,190","3,979",48,"172,122,364","209,632,512","115,285,618",no
"1,561,759","26,659,845","633,675","381,183","21,340,400","46,525","163,222","281,888","218,514","67,387,789","5,212,376","67,387,789","5,206,180","6,207,955","264,275","405,277","219,702,897","72,108","26,612,117","28,522","21,331,236","3,908",79,"172,119,532","211,451,040","111,305,429",no
"1,562,858","26,640,241","632,420","384,016","21,350,795","56,093","172,062","282,313","217,425","67,372,930","5,215,583","67,372,930","5,219,946","6,566,921","254,318","415,535","218,098,845","68,960","26,617,688","27,435","21,337,600","4,240",79,"172,305,251","212,018,368","109,728,445",no
"1,579,131","26,682,384","645,915","371,352","21,351,740","57,763","164,275","273,927","219,444","67,406,767","5,213,592","67,406,767","5,220,299","6,622,179","298,694","469,978","228,012,433","74,614","26,663,377","28,441","21,368,682","3,979",75,"172,250,217","219,220,416","119,263,358",no
"1,547,477","26,628,301","629,392","375,634","21,349,498","55,899","164,906","277,625","219,630","67,367,480","5,212,253","67,367,480","5,220,603","6,601,916","264,604","419,074","219,331,507","64,998","26,663,041","27,524","21,369,305","3,989",52,"172,117,434","211,383,360","110,983,375",no
"1,539,621","26,624,627","629,062","383,080","21,354,522","54,602","161,517","275,032","217,680","67,362,625","5,214,946","67,362,625","5,209,984","6,494,108","256,683","413,521","218,543,858","63,354","26,626,261","28,192","21,342,930","3,950",42,"172,118,462","213,434,528","110,150,424",no
"1,549,211","26,629,434","638,439","367,854","21,389,615","68,031","188,910","286,031","217,257","67,367,994","5,210,224","67,367,994","5,221,287","7,005,062","289,383","430,525","224,040,342","68,297","26,623,562","27,366","21,343,292","4,017",47,"172,235,120","208,823,264","115,572,756",no
"1,546,821","26,617,436","629,222","383,369","21,348,196","54,650","160,830","278,785","217,249","67,358,675","5,218,946","67,358,675","5,210,902","6,474,941","254,934","405,804","218,682,660","75,394","26,624,901","29,089","21,344,319","4,014",85,"172,143,274","212,633,728","110,169,981",no
"1,579,504","26,658,821","630,115","380,127","21,339,002","45,455","159,098","272,732","218,048","67,385,086","5,216,240","67,385,086","5,212,306","6,615,007","253,641","411,096","217,900,888","57,897","26,628,139","27,994","21,344,180","4,003",48,"172,196,767","209,396,832","109,456,383",no
"1,559,956","26,625,263","632,208","382,212","21,340,588","45,780","159,042","278,879","221,237","67,363,112","5,218,428","67,363,112","5,210,908","6,365,358","255,354","405,463","218,420,159","74,926","26,641,502","27,551","21,354,470","4,232",71,"172,334,684","214,251,648","110,056,053",no
"1,583,734","26,671,599","635,390","380,827","21,346,246","55,994","163,966","273,355","217,789","67,397,683","5,214,488","67,397,683","5,211,783","6,496,065","257,181","406,463","219,217,724","75,456","26,631,543","27,640","21,346,848","4,076",78,"172,185,767","207,802,432","110,743,511",no
"1,568,472","26,629,155","635,850","369,959","21,341,371","45,009","157,974","275,179","217,953","67,365,266","5,215,400","67,365,266","5,195,186","6,389,699","273,386","414,085","221,819,534","82,782","26,625,311","28,052","21,342,820","3,970",46,"172,129,255","216,023,808","113,416,001",no
"1,571,321","26,620,142","633,357","381,971","21,347,534","49,304","162,432","277,985","217,456","67,359,072","5,215,803","67,359,072","5,214,843","6,602,151","254,766","421,885","218,366,907","71,422","26,645,882","28,425","21,358,114","3,983",80,"172,147,327","214,141,024","109,963,181",no
"1,549,523","26,626,509","638,412","373,689","21,353,603","45,690","156,953","272,505","217,864","67,365,142","5,209,133","67,365,142","5,211,316","6,514,808","284,767","441,001","224,205,288","76,459","26,628,260","28,505","21,346,281","4,029",64,"172,147,924","215,207,968","115,792,176",no
"1,560,020","26,623,747","633,872","383,364","21,372,364","57,578","172,358","279,411","217,988","67,360,827","5,220,308","67,360,827","5,202,481","6,621,085","254,163","403,990","218,275,573","78,737","26,633,273","28,148","21,347,429","4,061",34,"172,127,826","213,045,088","109,944,511",no
"1,559,870","26,624,035","632,155","383,905","21,346,187","52,550","160,778","277,636","218,086","67,362,573","5,209,797","67,362,573","5,219,595","6,592,886","252,288","403,562","217,768,084","77,577","26,635,537","27,709","21,349,900","3,993",70,"172,130,292","213,144,928","109,443,018",no
"1,566,992","26,621,292","629,766","380,959","21,344,865","45,191","155,032","274,335","222,415","67,359,976","5,228,605","67,359,976","5,202,416","6,502,528","254,739","413,914","218,222,825","71,266","26,697,357","27,936","21,390,287","3,971",71,"172,251,088","214,156,832","109,769,979",no
"1,557,975","26,635,073","635,237","384,354","21,334,677","44,095","154,621","275,353","219,901","67,370,730","5,221,149","67,370,730","5,215,145","6,534,281","252,463","407,769","217,899,951","77,078","26,631,562","27,725","21,345,311","3,984",49,"172,163,686","205,531,168","109,655,749",no
"1,568,177","26,631,231","628,936","378,683","21,346,419","53,520","160,976","279,408","218,326","67,366,629","5,209,041","67,366,629","5,211,451","6,582,992","250,796","400,098","217,277,622","65,103","26,638,057","28,076","21,352,573","3,997",34,"172,163,959","206,723,072","108,884,278",no
"1,561,319","26,625,287","632,936","383,717","21,339,498","44,858","153,819","274,274","218,156","67,361,562","5,218,102","67,361,562","5,225,828","6,532,378","253,409","416,284","217,966,946","66,158","26,656,694","27,678","21,365,694","4,009",76,"172,155,235","213,443,840","109,681,558",no
"1,575,070","26,630,725","636,718","376,703","21,353,323","53,413","163,918","280,599","218,888","67,369,866","5,213,485","67,369,866","5,214,330","6,429,308","279,223","446,001","224,434,612","58,351","26,634,521","27,971","21,348,532","3,937",61,"172,165,117","224,553,216","115,803,338",no
"1,594,058","26,638,359","627,530","382,060","21,341,121","45,882","159,570","277,013","217,906","67,374,868","5,210,462","67,374,868","5,210,890","6,500,397","255,521","414,852","218,888,896","63,584","26,624,984","28,674","21,341,867","3,898",32,"172,092,435","213,824,416","110,445,870",no
"1,560,799","26,618,573","632,846","375,274","21,337,189","47,376","162,907","278,965","218,710","67,359,549","5,214,205","67,359,549","5,213,357","6,682,974","263,487","410,498","219,029,563","59,286","26,622,338","28,355","21,339,562","4,104",37,"172,209,912","210,106,720","110,589,131",no
